STUDENTYEARMODULE,SID,NUMHUS,COURSETITLE,MODULENAME,CREDITS,LEVEL,SEMESTER,AGEONENTRY,SEX,ETHNICITY,ETHNICITYDETAILED,DISABLETYPE,CARELEAVER,IMDQUINTILE,ACCOMMODATIONTYPE,COMMUTELENGTH,OFSENTQUALGRPCODE,OFSENTQUALGRPLABEL,HESATARIFFGRPCODE,HESATARIFFGRPLABEL,TARIFFPOINTS,STATEMARKERLABEL,SCHOLARSHIPANY,GREATSTARTACCESS,BURSARY,CLASSIFICATION,MABSEQ,ASSTYPECODE,ASSTYPENAME,ASSPERC,HASMC,ACCEPTEDMC,MODULEGRADE
"CIP!BP6QUTC"",&R=+#1PF.",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Male,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.6116529982608906,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,1.033924564612537
"CIP!BP6QUTC"",&R=+#1PF.",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Male,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.6116529982608906,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.48886656249902755
CIXE1\W&Q%UF82);:@4#O$,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 4,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.5435646181780567,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.14778653747403905
CIXE1\W&Q%UF82);:@4#O$,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 4,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.5435646181780567,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.5098561025005649
"CL1,:W%""EO_B+\#KQ&>W6#",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,Black,Black - African or African British,Sensory/medical/physical impairments,Care leaver,Quintile 2,Other inc. Private Halls,3-6 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.3974211172851048,State school leaver,Not a scholarship student,Other low income students,"Bursary recipients (<£1,000 received in year)",02:02,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-1.156333934547928
"CL1,:W%""EO_B+\#KQ&>W6#",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,Black,Black - African or African British,Sensory/medical/physical impairments,Care leaver,Quintile 2,Other inc. Private Halls,3-6 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.3974211172851048,State school leaver,Not a scholarship student,Other low income students,"Bursary recipients (<£1,000 received in year)",02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.2436683835546405
CO[.WKC%XZ!6HU1\(J#52.,0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,3.202513157131015,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Multiple/other impairments,Not a care leaver,Quintile 4,Unknown,Not known,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",7,116+ points,1.1965137057305053,State school leaver,Scholarship student,Great Start / Access recipient,"Bursary recipients (<£1,000 received in year)",1st,-0.9841894013026808,SSY,Essay,-0.39689379082727955,4.803768362045622,4.927473997901967,-1.156333934547928
CO[.WKC%XZ!6HU1\(J#52.,0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,3.202513157131015,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Multiple/other impairments,Not a care leaver,Quintile 4,Unknown,Not known,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",7,116+ points,1.1965137057305053,State school leaver,Scholarship student,Great Start / Access recipient,"Bursary recipients (<£1,000 received in year)",1st,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-1.4585833105700712
CP12ZG?8=\*AOXJ'6&TX=-,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-1.6191532915818352
CP12ZG?8=\*AOXJ'6&TX=-,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.5228292655750922
CPM1(T:C2S&A^:H1'S6$(+,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not known / not applicable,Quintile 1,Commuter,10-15 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.555363052577476
CPM1(T:C2S&A^:H1'S6$(+,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not known / not applicable,Quintile 1,Commuter,10-15 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,1.526129277648597
CQN\$=)/7#0NDPYF27J>.(,0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,0.14174979506885765,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-0.5528846595037177
CQN\$=)/7#0NDPYF27J>.(,0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,0.14174979506885765,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,CWK,Coursework,0.23894112882504143,4.803768362045622,4.927473997901967,1.9480190316795056
CQN\$=)/7#0NDPYF27J>.(,0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,0.14174979506885765,State school leaver,Not a scholarship student,Other students,Other students,02:01,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,-1.2875185595575391
CQOWY_GPYJZSB]\34]+EU&,0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),6,106 - 115 points,0.2924303537348073,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,4.803768362045622,4.927473997901967,-0.15618235347465398
CQOWY_GPYJZSB]\34]+EU&,0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),6,106 - 115 points,0.2924303537348073,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,0.3454676525620985
"CR@]`""XX""_\?MQ.K^*_$J0",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 1,Commuter,10-15 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.9956062941759056,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.46158016049702794
"CR@]`""XX""_\?MQ.K^*_$J0",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 1,Commuter,10-15 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.9956062941759056,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-1.3001122835584615
"CTDH7].],4OQ_Z2.GX+WN/",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-1.0503367575401619
"CTDH7].],4OQ_Z2.GX+WN/",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-1.2004119685511567
"CTDH7].],4OQ_Z2.GX+WN/",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other students,Other students,02:01,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,-0.1498854914741924
"CU.3YJ>X1,SVP*W?:X;:2'",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Mental health condition,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,1.7265793846632824
"CU.3YJ>X1,SVP*W?:X;:2'",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Mental health condition,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.413304218493491
CXE)PB?P'$+FDDM*++%P-.,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Cognitive Psychology,0.0,0.0,SEM1,0.21847998887276293,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.9527353965330113
CXE)PB?P'$+FDDM*++%P-.,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Cognitive Psychology,0.0,0.0,SEM1,0.21847998887276293,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-1.0618810045410076
CXM$PQ%=YPF27/D+8!#]4!,0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Individual Differences,0.0,0.0,SEM1,-0.052795753696169075,Male,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.6116529982608906,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.32657706656071456
CXM$PQ%=YPF27/D+8!#]4!,0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Individual Differences,0.0,0.0,SEM1,-0.052795753696169075,Male,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.6116529982608906,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.13242382154649016
"D_'6]!7AF]7\HP*ALG)]X,",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.44311091240075695,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,1.614285345655056
